(march,school)	1207
(march,september)	3377
(march,south)	1497
(march,state)	2243
(march,states)	2190
(march,three)	1951
(march,through)	1537
(march,time)	3489
(march,town)	1016
(march,two)	3613
(march,united)	2846
(march,university)	2397
(march,war)	2671
(march,world)	3323
(march,year)	2729
(march,years)	2220
(march,york)	2314
(national,age)	945
(national,american)	4021
(national,april)	2368
(national,area)	2434
(national,both)	2028
(national,century)	1441
(national,city)	3981
(national,county)	3580
(national,december)	2076
(national,early)	1561
(national,film)	1562
(national,first)	5481
(national,high)	2075
(national,history)	3576
(national,including)	2346
(national,january)	2243
(national,john)	2343
(national,july)	2012
(national,june)	2125
(national,known)	2137
(national,life)	1614
(national,made)	1773
(national,march)	2325
(national,national)	21864
(national,news)	2885
(national,north)	2218
(national,november)	1932
(national,october)	2108
(national,org)	3096
(national,part)	2790
(national,people)	3442
(national,population)	1447
(national,press)	2063
(national,school)	2639
(national,september)	2213
(national,south)	2665
(national,state)	4285
(national,states)	4606
(national,three)	2106
(national,through)	2016
(national,time)	2969
(national,town)	1314
(national,two)	3715
(national,united)	5254
(national,university)	4739
(national,war)	3049
(national,world)	4506
(national,year)	3056
(national,years)	2696
(national,york)	2302
(news,age)	629
(news,american)	1982
(news,april)	4552
(news,area)	913
(news,both)	1634
(news,century)	586
(news,city)	2855
(news,county)	1076
(news,december)	3820
(news,early)	1301
(news,film)	1940
(news,first)	4932
(news,high)	1528
(news,history)	1814
(news,including)	1784
(news,january)	4173
(news,john)	1910
(news,july)	4191
(news,june)	4133
(news,known)	1304
(news,life)	2007
(news,made)	1835
(news,march)	4322
(news,national)	2885
(news,news)	20814
(news,north)	1542
(news,november)	3755
(news,october)	4131
(news,org)	3865
(news,part)	1688
(news,people)	2366
(news,population)	521
(news,press)	2311
(news,school)	1563
(news,september)	4148
(news,south)	1625
(news,state)	1982
(news,states)	1736
(news,three)	1864
(news,through)	1419
(news,time)	3595
(news,town)	748
(news,two)	3450
(news,united)	2729
(news,university)	2571
(news,war)	1583
(news,world)	5185
(news,year)	2584
(news,years)	2534
(news,york)	2332
(north,age)	760
(north,american)	3127
(north,april)	1362
(north,area)	4134
(north,both)	1639
(north,century)	1939
(north,city)	5407
(north,county)	6033
(north,december)	1170
(north,early)	1587
(north,film)	714
(north,first)	3852
(north,high)	1839
(north,history)	2735
(north,including)	1781
(north,january)	1385
(north,john)	1926
(north,july)	1263
(north,june)	1290
(north,known)	2226
(north,life)	888
(north,made)	1487
(north,march)	1408
(north,national)	2218
(north,news)	1542
(north,north)	17026
(north,november)	1177
(north,october)	1207
(north,org)	1592
(north,part)	2891
(north,people)	2283
(north,population)	1774
(north,press)	1317
(north,school)	1841
(north,september)	1330
(north,south)	9487
(north,state)	3897
(north,states)	3094
(north,three)	1935
(north,through)	2585
(north,time)	2163
(north,town)	3529
(north,two)	3622
(north,united)	3138
(north,university)	2881
(north,war)	2283
(north,world)	2343
(north,year)	1649
(north,years)	1783
(north,york)	1877
(november,age)	585
(november,american)	2345
(november,april)	2991
(november,area)	863
(november,both)	1342
(november,century)	721
(november,city)	2414
(november,county)	1102
(november,december)	3875
(november,early)	1320
(november,film)	1339
(november,first)	4506
(november,high)	1190
(november,history)	1909
(november,including)	1343
(november,january)	3237
(november,john)	1962
(november,july)	2734
(november,june)	2790
(november,known)	1351
(november,life)	1475
(november,made)	1547
(november,march)	3041
(november,national)	1932
(november,news)	3755
(november,north)	1177
(november,november)	12802
(november,october)	4374
(november,org)	2579
(november,part)	1453
(november,people)	1868
(november,population)	551
(november,press)	1669
(november,school)	1280
(november,september)	3168
(november,south)	1213
(november,state)	1939
(november,states)	1798
(november,three)	1608
(november,through)	1268
(november,time)	2762
(november,town)	829
(november,two)	3042
(november,united)	2306
(november,university)	2057
(november,war)	2116
(november,world)	2810
(november,year)	2218
(november,years)	1847
(november,york)	1898
(october,age)	638
(october,american)	2557
(october,april)	3393
(october,area)	893
(october,both)	1374
(october,century)	808
(october,city)	2467
(october,county)	818
(october,december)	3436
(october,early)	1427
(october,film)	1680
(october,first)	5011
(october,high)	1186
(october,history)	1942
(october,including)	1477
(october,january)	3131
(october,john)	2096
(october,july)	3096
(october,june)	3117
(october,known)	1421
(october,life)	1634
(october,made)	1728
(october,march)	3411
(october,national)	2108
(october,news)	4131
(october,north)	1207
(october,november)	4374
(october,october)	12658
(october,org)	2898
(october,part)	1485
(october,people)	2022
(october,population)	516
(october,press)	1601
(october,school)	1079
(october,september)	4471
(october,south)	1367
(october,state)	1847
(october,states)	1912
(october,three)	1671
(october,through)	1609
(october,time)	3102
(october,town)	809
(october,two)	3191
(october,united)	2534
(october,university)	1986
(october,war)	2536
(october,world)	3153
(october,year)	2336
(october,years)	2077
(october,york)	2144
(org,age)	909
(org,american)	3117
(org,april)	3333
(org,area)	1384
(org,both)	1760
(org,century)	1378
(org,city)	2693
(org,county)	1849
(org,december)	2658
(org,early)	1686
(org,film)	1522
(org,first)	4128
(org,high)	2103
(org,history)	3904
(org,including)	2198
(org,january)	2820
(org,john)	2074
(org,july)	2884
(org,june)	2829
(org,known)	2130
(org,life)	1857
(org,made)	1606
(org,march)	3147
(org,national)	3096
(org,news)	3865
(org,north)	1592
(org,november)	2579
(org,october)	2898
(org,org)	18214
(org,part)	1915
(org,people)	2366
(org,population)	1267
(org,press)	2446
(org,school)	2025
(org,september)	3110
(org,south)	1678
(org,state)	2609
(org,states)	2750
(org,three)	1673
(org,through)	2045
(org,time)	3093
(org,town)	952
(org,two)	3018
(org,united)	3163
(org,university)	3344
(org,war)	1752
(org,world)	4241
(org,year)	2088
(org,years)	2093
(org,york)	1828
(part,age)	973
(part,american)	1902
(part,april)	1850
(part,area)	3587
(part,both)	2500
(part,century)	2646
(part,city)	4067
(part,county)	3286
(part,december)	1434
(part,early)	2383
(part,film)	1727
(part,first)	6584
(part,high)	2049
(part,history)	3219
(part,including)	2324
(part,january)	1644
(part,john)	2009
(part,july)	1592
(part,june)	1534
(part,known)	2928
(part,life)	2109
(part,made)	2701
(part,march)	1835
(part,national)	2790
(part,news)	1688
(part,north)	2891
(part,november)	1453
(part,october)	1485
(part,org)	1915
(part,part)	9122
(part,people)	2496
(part,population)	1705
(part,press)	1492
(part,school)	1885
(part,september)	1610
(part,south)	2819
(part,state)	3134
(part,states)	2466
(part,three)	2799
(part,through)	2910
(part,time)	4693
(part,town)	2821
(part,two)	5355
(part,united)	2487
(part,university)	2368
(part,war)	3151
(part,world)	3480
(part,year)	2268
(part,years)	2682
(part,york)	1673
(people,age)	2974
(people,american)	9733
(people,april)	2438
(people,area)	3213
(people,both)	2449
(people,century)	3428
(people,city)	6194
(people,county)	3325
(people,december)	2012
(people,early)	1968
(people,film)	2033
(people,first)	5056
(people,high)	2055
(people,history)	3648
(people,including)	2378
(people,january)	2032
(people,john)	2649
(people,july)	2028
(people,june)	2013
(people,known)	2764
(people,life)	2816
(people,made)	2760
(people,march)	2438
(people,national)	3442
(people,news)	2366
(people,north)	2283
(people,november)	1868
(people,october)	2022
(people,org)	2366
(people,part)	2496
(people,people)	26346
(people,population)	6956
(people,press)	2021
(people,school)	2155
(people,september)	2076
(people,south)	2564
(people,state)	3576
(people,states)	4589
(people,three)	2226
(people,through)	2482
(people,time)	4310
(people,town)	3099
(people,two)	5533
(people,united)	4846
(people,university)	4087
(people,war)	3506
(people,world)	4539
(people,year)	2306
(people,years)	3608
(people,york)	2587
(population,age)	14346
(population,american)	6989
(population,april)	897
(population,area)	4185
(population,both)	774
(population,century)	1443
(population,city)	9326
(population,county)	6822
(population,december)	738
(population,early)	752
(population,film)	90
(population,first)	1708
(population,high)	909
(population,history)	1765
(population,including)	2311
(population,january)	849
(population,john)	469
(population,july)	856
(population,june)	665
(population,known)	985
(population,life)	512
